InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C22H23N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9,13-16,23H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",UAXHLPSRPVUKGV-UHFFFAOYSA-N,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)=O,,,C22H23N3O7S,473.125671076,-0.5500000000000027,0,1,1,BTM00011,BTM00011,Oxidation of secondary alcohol to ketone,BTMR0079,"CYP1A2
CYP2C9
CYP2C19",HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H25N3O8S/c1-9-16-15(10(2)26)20(28)24(16)17(22(31)32)18(9)34-13-7-14(23-8-13)19(27)25(33)12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26,33H,7-8H2,1-2H3,(H,29,30)(H,31,32)",GZFWPVLRUHQOCF-UHFFFAOYSA-N,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C4=CC=CC(=C4)C(=O)O)O)C(=O)O)C(C)O,,,C22H25N3O8S,491.13623576,-0.7239999999999993,0,1,1,BTM00012,BTM00012,N-Hydroxylation of secondary arylamide,BTMR1104,CYP1A2,HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H25N3O8S/c1-8-16-15(9(2)26)20(29)25(16)17(22(32)33)18(8)34-11-6-13(23-7-11)19(28)24-12-5-10(21(30)31)3-4-14(12)27/h3-5,8-9,11,13,15-16,23,26-27H,6-7H2,1-2H3,(H,24,28)(H,30,31)(H,32,33)",SWCLALURUFZONU-UHFFFAOYSA-N,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=C(C=CC(=C4)C(=O)O)O)C(=O)O)C(C)O,,,C22H25N3O8S,491.1362357600001,-0.6347000000000007,2,1,1,BTM00013,BTM00013,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H25N3O8S/c1-8-16-15(9(2)26)20(29)25(16)17(22(32)33)18(8)34-11-6-13(23-7-11)19(28)24-10-3-4-14(27)12(5-10)21(30)31/h3-5,8-9,11,13,15-16,23,26-27H,6-7H2,1-2H3,(H,24,28)(H,30,31)(H,32,33)",FBPMGJXTYBQXGO-UHFFFAOYSA-N,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=C(C(=C4)C(=O)O)O)C(=O)O)C(C)O,,,C22H25N3O8S,491.13623576,-0.6347000000000007,2,1,1,BTM00014,BTM00014,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H25N3O8S/c1-8-15-14(9(2)26)20(29)25(15)16(22(32)33)18(8)34-10-6-13(23-7-10)19(28)24-12-5-3-4-11(17(12)27)21(30)31/h3-5,8-10,13-15,23,26-27H,6-7H2,1-2H3,(H,24,28)(H,30,31)(H,32,33)",BKYBELBFVGNCFC-UHFFFAOYSA-N,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4O)C(=O)O)C(=O)O)C(C)O,,,C22H25N3O8S,491.13623576,-0.6347000000000007,2,1,1,BTM00015,BTM00015,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H25N3O8S/c1-8-15-14(9(2)26)20(29)25(15)16(22(32)33)17(8)34-13-7-12(24-19(13)28)18(27)23-11-5-3-4-10(6-11)21(30)31/h3-6,8-9,12-15,19,24,26,28H,7H2,1-2H3,(H,23,27)(H,30,31)(H,32,33)",NVFYCYXVWNQHIK-UHFFFAOYSA-N,CC1C2C(C(=O)N2C(=C1SC3CC(NC3O)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,,,C22H25N3O8S,491.1362357600001,-0.7069999999999999,2,1,1,BTM00016,BTM00016,Hydroxylation of heteroalicyclic secondary carbon,BTMR1070,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H25N3O8S/c1-8-15-13(9(2)26)20(29)25(15)16(22(32)33)18(8)34-12-7-23-14(17(12)27)19(28)24-11-5-3-4-10(6-11)21(30)31/h3-6,8-9,12-15,17,23,26-27H,7H2,1-2H3,(H,24,28)(H,30,31)(H,32,33)",BAVSEPTVMWYZIB-UHFFFAOYSA-N,CC1C2C(C(=O)N2C(=C1SC3C(C(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)O)C(=O)O)C(C)O,,,C22H25N3O8S,491.13623576000003,-0.9404000000000015,2,1,1,BTM00017,BTM00017,Hydroxylation of heteroalicyclic secondary carbon,BTMR1071,CYP1A2,HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H25N3O8S/c1-9-16-15(14(27)8-26)20(29)25(16)17(22(32)33)18(9)34-12-6-13(23-7-12)19(28)24-11-4-2-3-10(5-11)21(30)31/h2-5,9,12-16,23,26-27H,6-8H2,1H3,(H,24,28)(H,30,31)(H,32,33)",LWSDVPCJARCAMH-UHFFFAOYSA-N,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(CO)O,,,C22H25N3O8S,491.13623576000003,-1.2554999999999983,2,1,1,BTM00018,BTM00018,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H23N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9,13-16,23,26H,2,7-8H2,1H3,(H,24,27)(H,29,30)(H,31,32)",WGDHQSFWYTYGMT-UHFFFAOYSA-N,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(=C)O,,,C22H23N3O7S,473.125671076,-0.1516999999999984,0,1,1,BTM00019,BTM00019,Terminal desaturation,BTMR1190,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H25N3O8S/c1-9-16(15(20(30)31)25-17(9)22(33,10(2)26)21(25)32)34-13-7-14(23-8-13)18(27)24-12-5-3-4-11(6-12)19(28)29/h3-6,9-10,13-14,17,23,26,33H,7-8H2,1-2H3,(H,24,27)(H,28,29)(H,30,31)",OYTJGDWNFJZTRV-UHFFFAOYSA-N,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)(C(C)O)O,,,C22H25N3O8S,491.1362357600001,-0.9678000000000009,2,1,1,BTM00020,BTM00020,alpha-Hydroxylation of carbonyl group,BTMR1054,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H25N3O8S/c1-9(26)14-16-22(2,33)17(15(21(31)32)25(16)19(14)28)34-12-7-13(23-8-12)18(27)24-11-5-3-4-10(6-11)20(29)30/h3-6,9,12-14,16,23,26,33H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",YAIKUWVRSYEUFI-UHFFFAOYSA-N,CC1(C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O)O,,,C22H25N3O8S,491.1362357600001,-1.1841000000000006,2,1,1,BTM00021,BTM00021,Hydroxylation of penultimate aliphatic tertiary carbon,BTMR1075,"CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
"InChI=1S/C22H25N3O8S/c1-9(27)15-16-13(8-26)18(17(22(32)33)25(16)20(15)29)34-12-6-14(23-7-12)19(28)24-11-4-2-3-10(5-11)21(30)31/h2-5,9,12-16,23,26-27H,6-8H2,1H3,(H,24,28)(H,30,31)(H,32,33)",GJTXRWDHVIATLO-UHFFFAOYSA-N,C(C1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O)O,,,C22H25N3O8S,491.1362357600001,-1.3613999999999993,2,1,1,BTM00022,BTM00022,Hydroxylation of methyl carbon adjacent to aliphatic ring,BTMR0054,"CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)",JUZNIMUFDBIJCM-UHFFFAOYSA-N,,475.1413
